datasetid,doi,status_code,doi_in_crossref
41866,10.1191/0959683603hl646rp,200,True
41867,10.1191/0959683603hl646rp,200,True
41868,10.1191/0959683603hl646rp,200,True
41869,10.1191/0959683603hl646rp,200,True
41870,10.1191/0959683603hl646rp,200,True
41871,10.1191/0959683603hl646rp,200,True
41872,10.1191/0959683603hl646rp,200,True
41873,10.1191/0959683603hl646rp,200,True
41874,10.1191/0959683603hl646rp,200,True
41875,10.1191/0959683603hl646rp,200,True
41876,10.1191/0959683603hl646rp,200,True
41877,10.1191/0959683603hl646rp,200,True
41878,10.1191/0959683603hl646rp,200,True
41879,10.1191/0959683603hl646rp,200,True
41880,10.1191/0959683603hl646rp,200,True
41881,10.1191/0959683603hl646rp,200,True
41882,10.1191/0959683603hl646rp,200,True
42639,10.1016/j.jaa.2013.04.005,200,True
42640,10.1016/j.jaa.2013.04.005,200,True
42641,10.1016/j.jaa.2013.04.005,200,True
42642,10.1016/j.jaa.2013.04.005,200,True
42665,10.1016/j.jaa.2013.04.005,200,True
42666,10.1016/j.jaa.2013.04.005,200,True
42130,10.1080/00721395.1976.9989774,200,True
42131,10.1080/00721395.1976.9989774,200,True
42132,10.1080/00721395.1976.9989774,200,True
42133,10.1080/00721395.1976.9989774,200,True
42134,10.1080/00721395.1976.9989774,200,True
42162,10.1080/00721395.1976.9989774,200,True
42163,10.1080/00721395.1976.9989774,200,True
42164,10.1080/00721395.1976.9989774,200,True
42165,10.1080/00721395.1976.9989774,200,True
42166,10.1080/00721395.1976.9989774,200,True
42167,10.1080/00721395.1976.9989774,200,True
42168,10.1080/00721395.1976.9989774,200,True
42169,10.1080/00721395.1976.9989774,200,True
42170,10.1080/00721395.1976.9989774,200,True
42187,10.1139/b64-131,200,True
42188,10.1139/b64-131,200,True
42189,10.1139/b64-131,200,True
42190,10.1139/b64-131,200,True
42191,10.1139/b64-131,200,True
42192,10.1139/b64-131,200,True
42193,10.1139/b64-131,200,True
42194,10.1139/b64-131,200,True
42195,10.1139/b64-131,200,True
42380,10.1139/b64-131,200,True
42381,10.1139/b64-131,200,True
42382,10.1139/b64-131,200,True
42383,10.1139/b64-131,200,True
42384,10.1139/b64-131,200,True
42385,10.1139/b64-131,200,True
42386,10.1139/b64-131,200,True
42387,10.1139/b64-131,200,True
42388,10.1139/b64-131,200,True
42389,10.1111/j.1469-8137.1994.tb04001.x,200,True
42390,10.1111/j.1469-8137.1994.tb04001.x,200,True
42391,10.1111/j.1469-8137.1994.tb04001.x,200,True
42392,10.1111/j.1469-8137.1994.tb04001.x,200,True
42393,10.1111/j.1469-8137.1994.tb04001.x,200,True
42394,10.1111/j.1469-8137.1994.tb04001.x,200,True
42395,10.1111/j.1469-8137.1994.tb04001.x,200,True
42396,10.1111/j.1469-8137.1994.tb04001.x,200,True
42397,10.1111/j.1469-8137.1994.tb04001.x,200,True
42398,10.1111/j.1469-8137.1994.tb04001.x,200,True
42399,10.1111/j.1469-8137.1994.tb04001.x,200,True
42400,10.1111/j.1469-8137.1994.tb04001.x,200,True
42401,10.1111/j.1469-8137.1994.tb04001.x,200,True
42402,10.1111/j.1469-8137.1994.tb04001.x,200,True
42403,10.1111/j.1469-8137.1994.tb04001.x,200,True
42404,10.1111/j.1469-8137.1994.tb04001.x,200,True
42405,10.1111/j.1469-8137.1994.tb04001.x,200,True
42406,10.1111/j.1469-8137.1994.tb04001.x,200,True
42407,10.1111/j.1469-8137.1994.tb04001.x,200,True
42408,10.1111/j.1469-8137.1994.tb04001.x,200,True
42409,10.1111/j.1469-8137.1994.tb04001.x,200,True
42410,10.1111/j.1469-8137.1994.tb04001.x,200,True
42411,10.1111/j.1469-8137.1994.tb04001.x,200,True
42412,10.1111/j.1469-8137.1994.tb04001.x,200,True
42413,10.1111/j.1469-8137.1994.tb04001.x,200,True
42414,10.1111/j.1469-8137.1994.tb04001.x,200,True
42415,10.1111/j.1469-8137.1994.tb04001.x,200,True
41139,10.1073/pnas.1500796112,200,True
41145,10.1073/pnas.1500796112,200,True
41146,10.1073/pnas.1500796112,200,True
41158,10.1073/pnas.1500796112,200,True
41160,10.1073/pnas.1500796112,200,True
41161,10.1073/pnas.1500796112,200,True
41162,10.1073/pnas.1500796112,200,True
41163,10.1073/pnas.1500796112,200,True
41171,10.1073/pnas.1500796112,200,True
42612,10.1073/pnas.1500796112,200,True
42613,10.1073/pnas.1500796112,200,True
42646,10.1073/pnas.1500796112,200,True
42545,10.1016/j.foreco.2010.05.001,200,True
42546,10.1016/j.foreco.2010.05.001,200,True
42547,10.1016/j.foreco.2010.05.001,200,True
42571,10.1016/j.yqres.2014.03.005,200,True
42572,10.1016/j.yqres.2014.03.005,200,True
42573,10.1016/j.yqres.2014.03.005,200,True
42574,10.1016/j.yqres.2014.03.005,200,True
42575,10.1016/j.yqres.2014.03.005,200,True
42576,10.1016/j.yqres.2014.03.005,200,True
42577,10.1016/j.yqres.2014.03.005,200,True
42578,10.1016/j.yqres.2014.03.005,200,True
42579,10.1016/j.yqres.2014.03.005,200,True
42580,10.1016/j.yqres.2014.03.005,200,True
42581,10.1016/j.yqres.2014.03.005,200,True
42582,10.1016/j.yqres.2014.03.005,200,True
42583,10.1016/j.yqres.2014.03.005,200,True
42584,10.1016/j.yqres.2014.03.005,200,True
42585,10.1016/j.yqres.2014.03.005,200,True
42586,10.1016/j.yqres.2014.03.005,200,True
42587,10.1016/j.yqres.2014.03.005,200,True
42588,10.1016/j.yqres.2014.03.005,200,True
42589,10.1016/j.yqres.2014.03.005,200,True
42590,10.1016/j.yqres.2014.03.005,200,True
42591,10.1016/j.yqres.2014.03.005,200,True
42592,10.1016/j.yqres.2014.03.005,200,True
42593,10.1016/j.yqres.2014.03.005,200,True
42594,10.1016/j.yqres.2014.03.005,200,True
42595,10.1016/j.yqres.2014.03.005,200,True
42596,10.1016/j.yqres.2014.03.005,200,True
42597,10.1016/j.yqres.2014.03.005,200,True
42598,10.1016/j.yqres.2014.03.005,200,True
42599,10.1016/j.yqres.2014.03.005,200,True
42600,10.1016/j.yqres.2014.03.005,200,True
42601,10.1016/j.yqres.2014.03.005,200,True
42602,10.1016/j.yqres.2014.03.005,200,True
42603,10.1016/j.yqres.2014.03.005,200,True
42604,10.1016/j.yqres.2014.03.005,200,True
42605,10.1016/j.yqres.2014.03.005,200,True
42606,10.1016/j.yqres.2014.03.005,200,True
42607,10.1016/j.yqres.2014.03.005,200,True
42608,10.1016/j.yqres.2014.03.005,200,True
42609,10.1016/j.yqres.2014.03.005,200,True
42610,10.1016/j.yqres.2014.03.005,200,True
42611,10.1016/j.yqres.2014.03.005,200,True
42654,10.1016/j.yqres.2007.04.005,200,True
42655,10.1016/j.yqres.2007.04.005,200,True
15297,10.1016/0033-5894(86)90042-6,200,True
15297,10.3133/ofr80725,200,True
42674,10.1016/j.palaeo.2005.05.003,200,True
42675,10.1016/j.palaeo.2005.05.003,200,True
42676,10.1016/j.palaeo.2005.05.003,200,True
42677,10.1016/j.palaeo.2005.05.003,200,True
42723,10.2307/1930226,200,True
42724,10.2307/1930226,200,True
42725,10.2307/1930226,200,True
42726,10.2307/1930226,200,True
42727,10.2307/1930226,200,True
42728,10.2307/1930226,200,True
42729,10.2307/1930226,200,True
1413,10.1038/sdata.2017.65,200,True
3315,10.1038/sdata.2017.65,200,True
3316,10.1038/sdata.2017.65,200,True
3317,10.1038/sdata.2017.65,200,True
3318,10.1038/sdata.2017.65,200,True
3319,10.1038/sdata.2017.65,200,True
3320,10.1038/sdata.2017.65,200,True
3321,10.1038/sdata.2017.65,200,True
44592,10.1177/095968369400400404,200,True
44593,10.1177/095968369400400404,200,True
44594,10.1177/095968369400400404,200,True
44595,10.1177/095968369400400404,200,True
44596,10.1177/095968369400400404,200,True
44597,10.1177/095968369400400404,200,True
44598,10.1177/095968369400400404,200,True
44599,10.1177/095968369400400404,200,True
44600,10.1177/095968369400400404,200,True
44601,10.1177/095968369400400404,200,True
44602,10.1177/095968369400400404,200,True
44603,10.1177/095968369400400404,200,True
44604,10.1177/095968369400400404,200,True
44605,10.1177/095968369400400404,200,True
44606,10.1177/095968369400400404,200,True
44607,10.1177/095968369400400404,200,True
44608,10.1177/095968369400400404,200,True
44609,10.1177/095968369400400404,200,True
44610,10.1177/095968369400400404,200,True
44611,10.1177/095968369400400404,200,True
44612,10.1177/095968369400400404,200,True
44613,10.1177/095968369400400404,200,True
44614,10.1177/095968369400400404,200,True
44615,10.1177/095968369400400404,200,True
44616,10.1177/095968369400400404,200,True
44617,10.1177/095968369400400404,200,True
44618,10.1177/095968369400400404,200,True
44619,10.1177/095968369400400404,200,True
44620,10.1177/095968369400400404,200,True
44621,10.1177/095968369400400404,200,True
44622,10.1177/095968369400400404,200,True
44623,10.1177/095968369400400404,200,True
44624,10.1177/095968369400400404,200,True
44625,10.1177/095968369400400404,200,True
44626,10.1177/095968369400400404,200,True
44627,10.1177/095968369400400404,200,True
44628,10.1177/095968369400400404,200,True
44629,10.1177/095968369400400404,200,True
44630,10.1177/095968369400400404,200,True
44631,10.1177/095968369400400404,200,True
44632,10.1177/095968369400400404,200,True
44633,10.1177/095968369400400404,200,True
44634,10.1177/095968369400400404,200,True
44635,10.1177/095968369400400404,200,True
44636,10.1177/095968369400400404,200,True
44637,10.1177/095968369400400404,200,True
44638,10.1177/095968369400400404,200,True
44639,10.1177/095968369400400404,200,True
44640,10.1177/095968369400400404,200,True
44641,10.1177/095968369400400404,200,True
44642,10.1177/095968369400400404,200,True
44643,10.1177/095968369400400404,200,True
44644,10.1177/095968369400400404,200,True
44645,10.1177/095968369400400404,200,True
44646,10.1177/095968369400400404,200,True
44647,10.1177/095968369400400404,200,True
44648,10.1177/095968369400400404,200,True
44649,10.1177/095968369400400404,200,True
44650,10.1177/095968369400400404,200,True
44651,10.1177/095968369400400404,200,True
44652,10.1177/095968369400400404,200,True
44653,10.1177/095968369400400404,200,True
44654,10.1177/095968369400400404,200,True
44655,10.1177/095968369400400404,200,True
44656,10.1177/095968369400400404,200,True
44657,10.1177/095968369400400404,200,True
44658,10.1177/095968369400400404,200,True
44659,10.1177/095968369400400404,200,True
44660,10.1177/095968369400400404,200,True
44661,10.1177/095968369400400404,200,True
44662,10.1177/095968369400400404,200,True
44663,10.1177/095968369400400404,200,True
44664,10.1177/095968369400400404,200,True
44665,10.1177/095968369400400404,200,True
44666,10.1177/095968369400400404,200,True
44667,10.1177/095968369400400404,200,True
44668,10.1177/095968369400400404,200,True
44669,10.1177/095968369400400404,200,True
44670,10.1177/095968369400400404,200,True
44671,10.1177/095968369400400404,200,True
44672,10.1177/095968369400400404,200,True
44673,10.1177/095968369400400404,200,True
44674,10.1177/095968369400400404,200,True
44675,10.1177/095968369400400404,200,True
44676,10.1177/095968369400400404,200,True
44677,10.1177/095968369400400404,200,True
44678,10.1177/095968369400400404,200,True
44679,10.1177/095968369400400404,200,True
44680,10.1177/095968369400400404,200,True
44681,10.1177/095968369400400404,200,True
44682,10.1177/095968369400400404,200,True
44683,10.1177/095968369400400404,200,True
44684,10.1177/095968369400400404,200,True
44685,10.1177/095968369400400404,200,True
44686,10.1177/095968369400400404,200,True
44687,10.1177/095968369400400404,200,True
44688,10.1177/095968369400400404,200,True
44689,10.1177/095968369400400404,200,True
44690,10.1177/095968369400400404,200,True
44691,10.1177/095968369400400404,200,True
44692,10.1177/095968369400400404,200,True
44693,10.1177/095968369400400404,200,True
44694,10.1177/095968369400400404,200,True
44695,10.1177/095968369400400404,200,True
44696,10.1177/095968369400400404,200,True
44697,10.1177/095968369400400404,200,True
44698,10.1177/095968369400400404,200,True
44699,10.1177/095968369400400404,200,True
44700,10.1177/095968369400400404,200,True
44701,10.1177/095968369400400404,200,True
44702,10.1177/095968369400400404,200,True
44703,10.1177/095968369400400404,200,True
44704,10.1177/095968369400400404,200,True
44705,10.1177/095968369400400404,200,True
44706,10.1177/095968369400400404,200,True
44707,10.1177/095968369400400404,200,True
44708,10.1177/095968369400400404,200,True
44709,10.1177/095968369400400404,200,True
44710,10.1177/095968369400400404,200,True
44711,10.1177/095968369400400404,200,True
44712,10.1177/095968369400400404,200,True
44713,10.1177/095968369400400404,200,True
44714,10.1177/095968369400400404,200,True
44715,10.1177/095968369400400404,200,True
44716,10.1177/095968369400400404,200,True
44717,10.1177/095968369400400404,200,True
44718,10.1177/095968369400400404,200,True
44719,10.1177/095968369400400404,200,True
43293,10.1016/j.quascirev.2019.01.014,200,True
43294,10.1016/j.quascirev.2019.01.014,200,True
43295,10.1016/j.quascirev.2019.01.014,200,True
43296,10.1016/j.quascirev.2019.01.014,200,True
43523,10.1111/j.1469-8137.1996.tb04522.x,200,True
43524,10.1111/j.1469-8137.1996.tb04522.x,200,True
43525,10.1111/j.1469-8137.1996.tb04522.x,200,True
43531,10.1111/j.1469-8137.1996.tb04522.x,200,True
43532,10.1111/j.1469-8137.1996.tb04522.x,200,True
43533,10.1111/j.1469-8137.1996.tb04522.x,200,True
4416,10.1016/S0016-7878(08)80013-2,200,True
44894,10.1111/j.1502-3885.2007.tb01190.x,200,True
44895,10.1111/j.1502-3885.2007.tb01190.x,200,True
44896,10.1111/j.1502-3885.2007.tb01190.x,200,True
44939,10.1007/s10933-008-9254-y,200,True
44940,10.1007/s10933-008-9254-y,200,True
44941,10.1007/s10933-008-9254-y,200,True
45634,10.1007/s10933-008-9254-y,200,True
45635,10.1007/s10933-008-9254-y,200,True
45636,10.1007/s10933-008-9254-y,200,True
45637,10.1007/s10933-008-9254-y,200,True
45638,10.1007/s10933-008-9254-y,200,True
45639,10.1007/s10933-008-9254-y,200,True
45640,10.1007/s10933-008-9254-y,200,True
45642,10.1007/s10933-008-9254-y,200,True
45116,10.1016/S0764-4469(00)80039-6,200,True
45117,10.1016/S0764-4469(00)80039-6,200,True
45280,10.1016/S0764-4469(00)80039-6,200,True
45281,10.1016/S0764-4469(00)80039-6,200,True
45136,10.5038/1937-8602.59.1.2,200,True
45137,10.5038/1937-8602.59.1.2,200,True
45647,https://doi.org/10.1111/jbi.13628,200,True
45648,https://doi.org/10.1111/jbi.13628,200,True
45411,10.1016/j.yqres.2015.09.002,200,True
45412,10.1016/j.yqres.2015.09.002,200,True
45413,10.1016/j.yqres.2015.09.002,200,True
45414,10.1016/j.yqres.2015.09.002,200,True
45415,10.1016/j.yqres.2015.09.002,200,True
45416,10.1016/j.yqres.2015.09.002,200,True
45417,10.1016/j.yqres.2015.09.002,200,True
45418,10.1016/j.yqres.2015.09.002,200,True
45419,10.1016/j.yqres.2015.09.002,200,True
45420,10.1016/j.yqres.2015.09.002,200,True
45421,10.1016/j.yqres.2015.09.002,200,True
45422,10.1016/j.yqres.2015.09.002,200,True
45423,10.1016/j.yqres.2015.09.002,200,True
45424,10.1016/j.yqres.2015.09.002,200,True
45425,10.1016/j.yqres.2015.09.002,200,True
45426,10.1016/j.yqres.2015.09.002,200,True
45427,10.1016/j.yqres.2015.09.002,200,True
45428,10.1016/j.yqres.2015.09.002,200,True
45429,10.1016/j.yqres.2015.09.002,200,True
45430,10.1016/j.yqres.2015.09.002,200,True
45431,10.1016/j.yqres.2015.09.002,200,True
45432,10.1016/j.yqres.2015.09.002,200,True
45433,10.1016/j.yqres.2015.09.002,200,True
45434,10.1016/j.yqres.2015.09.002,200,True
45435,10.1016/j.yqres.2015.09.002,200,True
45436,10.1016/j.yqres.2015.09.002,200,True
45437,10.1016/j.yqres.2015.09.002,200,True
45438,10.1016/j.yqres.2015.09.002,200,True
45439,10.1016/j.yqres.2015.09.002,200,True
45440,10.1016/j.yqres.2015.09.002,200,True
45441,10.1016/j.yqres.2015.09.002,200,True
45442,10.1016/j.yqres.2015.09.002,200,True
45443,10.1016/j.yqres.2015.09.002,200,True
45444,10.1016/j.yqres.2015.09.002,200,True
45445,10.1016/j.yqres.2015.09.002,200,True
45446,10.1016/j.yqres.2015.09.002,200,True
45447,10.1016/j.yqres.2015.09.002,200,True
45448,10.1016/j.yqres.2015.09.002,200,True
45449,10.1016/j.yqres.2015.09.002,200,True
45450,10.1016/j.yqres.2015.09.002,200,True
45451,10.1016/j.yqres.2015.09.002,200,True
45452,10.1016/j.yqres.2015.09.002,200,True
45453,10.1016/j.yqres.2015.09.002,200,True
45454,10.1016/j.yqres.2015.09.002,200,True
45455,10.1016/j.yqres.2015.09.002,200,True
45456,10.1016/j.yqres.2015.09.002,200,True
45457,10.1016/j.yqres.2015.09.002,200,True
45458,10.1016/j.yqres.2015.09.002,200,True
45459,10.1016/j.yqres.2015.09.002,200,True
45460,10.1016/j.yqres.2015.09.002,200,True
45461,10.1016/j.yqres.2015.09.002,200,True
45462,10.1016/j.yqres.2015.09.002,200,True
45463,10.1016/j.yqres.2015.09.002,200,True
45464,10.1016/j.yqres.2015.09.002,200,True
45465,10.1016/j.yqres.2015.09.002,200,True
45466,10.1016/j.yqres.2015.09.002,200,True
45467,10.1016/j.yqres.2015.09.002,200,True
45468,10.1016/j.yqres.2015.09.002,200,True
45469,10.1016/j.yqres.2015.09.002,200,True
45470,10.1016/j.yqres.2015.09.002,200,True
45471,10.1016/j.yqres.2015.09.002,200,True
45472,10.1016/j.yqres.2015.09.002,200,True
45473,10.1016/j.yqres.2015.09.002,200,True
45474,10.1016/j.yqres.2015.09.002,200,True
45475,10.1016/j.yqres.2015.09.002,200,True
45476,10.1016/j.yqres.2015.09.002,200,True
45477,10.1016/j.yqres.2015.09.002,200,True
45478,10.1016/j.yqres.2015.09.002,200,True
45628,10.3389/fevo.2018.00111,200,True
45629,10.3389/fevo.2018.00111,200,True
45630,10.3389/fevo.2018.00111,200,True
45632,10.3389/fevo.2018.00111,200,True
45633,10.3389/fevo.2018.00111,200,True
45628,10.1038/s41477-018-0205-y,200,True
45629,10.1038/s41477-018-0205-y,200,True
45630,10.1038/s41477-018-0205-y,200,True
45632,10.1038/s41477-018-0205-y,200,True
45633,10.1038/s41477-018-0205-y,200,True
45651,doi.org/10.1007/s00334-019-00743-4,200,True
45652,doi.org/10.1007/s00334-019-00743-4,200,True
3897,10.1002/qj.49709038603,200,True
8897,10.1002/qj.49709038603,200,True
4224,10.1002/(SICI)1099-1417(199607/08)11:4<327::AID-JQS257>3.0.CO;2-G,200,True
4432,10.1017/S0016756800026510,200,True
4038,10.1111/j.1469-8137.1977.tb04857.x,200,True
46294,10.1007/s00248-009-9552-6,200,True
46295,10.1007/s00248-009-9552-6,200,True
46296,10.1007/s00248-009-9552-6,200,True
46297,10.1007/s00248-009-9552-6,200,True
46298,10.1007/s00248-009-9552-6,200,True
46299,10.1007/s00248-009-9552-6,200,True
46300,10.1007/s00248-009-9552-6,200,True
46301,10.1007/s00248-009-9552-6,200,True
46302,10.1007/s00248-009-9552-6,200,True
46303,10.1007/s00248-009-9552-6,200,True
46304,10.1007/s00248-009-9552-6,200,True
46305,10.1007/s00248-009-9552-6,200,True
46306,10.1007/s00248-009-9552-6,200,True
46307,10.1007/s00248-009-9552-6,200,True
46308,10.1007/s00248-009-9552-6,200,True
46309,10.1007/s00248-009-9552-6,200,True
46310,10.1007/s00248-009-9552-6,200,True
46311,10.1007/s00248-009-9552-6,200,True
46312,10.1007/s00248-009-9552-6,200,True
46313,10.1007/s00248-009-9552-6,200,True
46314,10.1007/s00248-009-9552-6,200,True
46315,10.1007/s00248-009-9552-6,200,True
46316,10.1007/s00248-009-9552-6,200,True
46317,10.1007/s00248-009-9552-6,200,True
46318,10.1007/s00248-009-9552-6,200,True
46319,10.1007/s00248-009-9552-6,200,True
46320,10.1007/s00248-009-9552-6,200,True
46321,10.1007/s00248-009-9552-6,200,True
46322,10.1007/s00248-009-9552-6,200,True
46323,10.1007/s00248-009-9552-6,200,True
46324,10.1007/s00248-009-9552-6,200,True
46325,10.1007/s00248-009-9552-6,200,True
46326,10.1007/s00248-009-9552-6,200,True
46327,10.1007/s00248-009-9552-6,200,True
46328,10.1007/s00248-009-9552-6,200,True
46329,10.1007/s00248-009-9552-6,200,True
46330,10.1007/s00248-009-9552-6,200,True
46331,10.1007/s00248-009-9552-6,200,True
46332,10.1007/s00248-009-9552-6,200,True
46333,10.1007/s00248-009-9552-6,200,True
46334,10.1007/s00248-009-9552-6,200,True
46335,10.1007/s00248-009-9552-6,200,True
46336,10.1007/s00248-009-9552-6,200,True
46337,10.1007/s00248-009-9552-6,200,True
46338,10.1007/s00248-009-9552-6,200,True
46339,10.1007/s00248-009-9552-6,200,True
46340,10.1007/s00248-009-9552-6,200,True
46341,10.1007/s00248-009-9552-6,200,True
46342,10.1007/s00248-009-9552-6,200,True
46343,10.1007/s00248-009-9552-6,200,True
46344,10.1007/s00248-009-9552-6,200,True
46345,10.1007/s00248-009-9552-6,200,True
46346,10.1007/s00248-009-9552-6,200,True
46347,10.1007/s00248-009-9552-6,200,True
46348,10.1007/s00248-009-9552-6,200,True
46349,10.1007/s00248-009-9552-6,200,True
46350,10.1007/s00248-009-9552-6,200,True
46351,10.1007/s00248-009-9552-6,200,True
46352,10.1007/s00248-009-9552-6,200,True
46353,10.1007/s00248-009-9552-6,200,True
46354,10.1007/s00248-009-9552-6,200,True
46355,10.1007/s00248-009-9552-6,200,True
46356,10.1007/s00248-009-9552-6,200,True
46357,10.1007/s00248-009-9552-6,200,True
46358,10.1007/s00248-009-9552-6,200,True
46359,10.1007/s00248-009-9552-6,200,True
46360,10.1007/s00248-009-9552-6,200,True
46361,10.1007/s00248-009-9552-6,200,True
46362,10.1007/s00248-009-9552-6,200,True
46363,10.1007/s00248-009-9552-6,200,True
46364,10.1007/s00248-009-9552-6,200,True
46365,10.1007/s00248-009-9552-6,200,True
